6,,64000,Legal and accounting,1,29,1678.54,648.0,2015-11-18 07:24:20 UTC,2016-01-08 14:29:31 UTC
6,1,64010,Accounting/Bookeeping Fees,0,29,,0.0,2015-11-18 07:24:20 UTC,2015-12-01 20:45:35 UTC
6,,64400,Motor vehicle,1,29,4901.19,89.65,2015-11-18 07:24:20 UTC,2016-01-08 14:29:31 UTC
6,1,64410,Parking Expenses,0,29,,,2015-11-18 07:24:21 UTC,2015-12-01 20:45:36 UTC
6,1,64420,Tolls Expenses,0,29,,,2015-11-18 07:24:21 UTC,2015-12-01 20:45:36 UTC
6,1,64430,Motor Vehicle Registration,0,29,,,2015-11-18 07:24:21 UTC,2015-12-01 20:45:36 UTC
6,1,64440,Motor Vehicle Insurance,0,29,,,2015-11-18 07:24:21 UTC,2015-12-01 20:45:36 UTC
6,1,64450,Motor Vehicle Fuel/Oil,0,29,,540.0,2015-11-18 07:24:21 UTC,2015-12-01 20:45:36 UTC
6,1,64460,Motor Vehicle Maintenance,0,29,,0.0,2015-11-18 07:24:21 UTC,2015-12-01 20:45:37 UTC
6,,64800,Power,1,29,262.84,0.0,2015-11-18 07:24:22 UTC,2016-01-08 14:29:31 UTC
6,1,64810,Electricity Expenses,0,29,,0.0,2015-11-18 07:24:22 UTC,2015-12-01 20:45:37 UTC
6,1,64820,Gas Expenses,0,29,,0.0,2015-11-18 07:24:22 UTC,2015-12-01 20:45:37 UTC
6,,65200,Rent and rates,1,29,0.0,0.0,2015-11-18 07:24:22 UTC,2015-12-01 22:37:28 UTC
6,0,65210,Rent expenses,0,29,,0.0,2015-11-18 07:24:22 UTC,2015-12-01 20:45:37 UTC
6,,65600,Repairs and maintenance,1,29,0.0,0.0,2015-11-18 07:24:22 UTC,2015-12-01 22:37:28 UTC
6,,66000,Salary and wages,1,29,0.0,0.0,2015-11-18 07:24:22 UTC,2015-12-29 08:27:02 UTC
6,0,66010,Wages +ACY- Salaries Expenses,0,29,,4695.65,2015-11-18 07:24:23 UTC,2015-12-01 20:45:37 UTC
6,,66400,Contractors,1,29,0.0,30469.56,2015-11-18 07:24:23 UTC,2016-01-08 14:29:32 UTC
6,1,66410,Payment to contractors,0,29,,0.0,2015-11-18 07:24:23 UTC,2015-12-01 20:45:37 UTC
6,,66800,Travel and accommodation,1,29,0.0,0.0,2015-11-18 07:24:23 UTC,2015-12-01 22:37:29 UTC
6,,67200,Other expenses,1,29,0.0,2612.67,2015-11-18 07:24:23 UTC,2016-01-08 14:29:32 UTC
6,1,67210,Materials,0,29,,300.98,2015-11-18 07:24:23 UTC,2015-12-01 20:45:37 UTC
6,1,67220,Tools,0,29,,0.0,2015-11-18 07:24:24 UTC,2015-12-01 20:45:37 UTC
4,,40000,Income,1,31,0.0,0.0,2015-11-20 22:52:26 UTC,2015-12-01 22:37:29 UTC
4,1,41110,Service income,0,31,,0.0,2015-11-20 22:52:26 UTC,2015-12-01 20:45:38 UTC
4,0,42110,Wages received,0,31,,0.0,2015-11-20 22:52:26 UTC,2015-12-01 20:45:38 UTC
6,,60000,Expenses,1,31,0.0,0.0,2015-11-20 22:52:26 UTC,2015-12-01 22:37:29 UTC
6,,60400,Accident compensation levies paid to ACC,1,31,0.0,2085.9,2015-11-20 22:52:26 UTC,2016-01-08 14:29:32 UTC
6,1,60410,ACC Expenses,0,31,,0.0,2015-11-20 22:52:27 UTC,2015-12-01 20:45:38 UTC
6,,60800,Advertising,1,31,0.0,0.0,2015-11-20 22:52:27 UTC,2015-12-01 22:37:30 UTC
6,1,60810,Advertising +ACY- Marketing,0,31,,0.0,2015-11-20 22:52:27 UTC,2015-12-01 20:45:38 UTC
6,,61200,Bad debts,1,31,0.0,0.0,2015-11-20 22:52:27 UTC,2015-12-01 22:37:30 UTC
6,,61600,Communication,1,31,268.69,556.5,2015-11-20 22:52:27 UTC,2016-01-08 14:29:32 UTC
6,1,61610,Mobile Phone Expenses,0,31,,0.0,2015-11-20 22:52:28 UTC,2015-12-01 20:45:38 UTC
6,,62000,Depreciation,1,31,0.0,0.0,2015-11-20 22:52:28 UTC,2015-12-01 22:37:30 UTC
6,0,62010,Motor Vehicle Depreciation,0,31,,17.68,2015-11-20 22:52:28 UTC,2015-12-01 20:45:38 UTC
6,,62400,Entertainment,1,31,14.77,480.46,2015-11-20 22:52:28 UTC,2016-01-08 14:29:32 UTC
6,1,62410,Entertainment 50+ACU-,0,31,,0.0,2015-11-20 22:52:28 UTC,2015-12-01 20:45:38 UTC
6,1,62420,Entertainment 100+ACU-,0,31,,0.0,2015-11-20 22:52:28 UTC,2015-12-01 20:45:38 UTC
6,,62800,Home office,1,31,1571.84,0.0,2015-11-20 22:52:29 UTC,2016-01-08 14:29:32 UTC
6,1,62810,Cleaning Expenses,0,31,,0.0,2015-11-20 22:52:29 UTC,2015-12-01 20:45:39 UTC
6,1,62820,Computer Expenses,0,31,,0.0,2015-11-20 22:52:29 UTC,2015-12-01 20:45:39 UTC
